Supercontig	start	end	H3K27me3_a	H3K27me3_b	H3K4me2_a	H3K4me2_b	GENES	REPEATS	SNPs_VCG030	SNPs_CladeIII	dN	dNdS	dS	inplanta_RPKM	invitro_RPKM	log2foldChange
Supercontig_2.14	1440000	1450000	0.4726	0.2244	9.1761	5.7547	0.4647000	0.0000000	0.0000000	0.0195000	0.0068	0.0189	0.3619	652.055555555	605.195555555	-0.278550880066
Supercontig_2.14	1450000	1460000	0.8976	0.2601	6.1612	1.8845	0.1585000	0.0484000	0.0002000	0.0176000	0.0217	0.2252	0.0965	14.4622222222	19.8222222222	-0.706726595807
Supercontig_2.14	1460000	1470000	0.4539	0.255	20.0262	7.1429	0.6624000	0.0000000	0.0000000	0.0124000	0.00265	0.0234	0.12525	110.466666667	91.4116666669	-0.264834515825
Supercontig_2.14	1470000	1480000	0.4795	0.4234	19.4897	9.2892	0.6569000	0.0000000	0.0002000	0.0145000	0.024	0.0925	0.21375	71.1566666665	4.66333333334	2.38243492227
Supercontig_2.14	1480000	1490000	0.4243	0.3128	12.5667	4.5815	0.5676000	0.0000000	0.0004000	0.0182000	0.0242	0.086525	0.239475	8.35999999999	37.5373333333	-1.7825986984
Supercontig_2.14	1490000	1500000	0.4194	0.284	22.1276	14.3764	0.8279000	0.0000000	0.0000000	0.0119000	0.00934	0.07522	0.129	61.0113333334	69.718	-0.76471410888
Supercontig_2.14	1500000	1510000	0.4366	0.2958	9.2327	3.3292	0.8842000	0.0000000	0.0002000	0.0124000	0.09025	0.2401	0.30805	2.32166666667	2.86	-0.234150684613
Supercontig_2.14	1510000	1520000	0.4386	0.2396	15.8421	5.0661	0.9229000	0.0000000	0.0000000	0.0114000	0.0083	0.0423666666667	0.129233333333	58.2177777778	42.6144444445	0.156495111377
Supercontig_2.14	1520000	1530000	0.4542	0.2091	13.9387	4.3307	0.7712000	0.0033000	0.0000000	0.0195000	0.0119	0.08365	0.13865	21.5891666666	7.21583333332	0.270860682713
Supercontig_2.14	1530000	1540000	0.5487	0.2634	17.2736	4.9126	0.6651000	0.0000000	0.0000000	0.0227000	0.1049	0.185025	0.278675	62.3633333333	12.5391666667	1.11343325157
Supercontig_2.14	1540000	1550000	0.5629	0.3588	18.8396	6.754	0.7823000	0.0000000	0.0000000	0.0212000	0.0312166666667	0.154783333333	0.15665	25.5638888889	17.3911111111	0.61622114504
Supercontig_2.14	1550000	1560000	0.5713	0.3538	21.7286	11.4686	0.7742000	0.0000000	0.0002000	0.0138000	0.02095	0.148	0.1477	17.784	18.6806666667	-0.297840077691
Supercontig_2.14	1560000	1570000	0.5453	0.3246	22.2515	9.4966	0.7549000	0.0000000	0.0002000	0.0093000	0.0146	0.112875	0.1208	22.5153333333	22.5446666667	0.110717868727
Supercontig_2.14	1570000	1580000	0.6617	0.3429	23.2947	10.4611	0.7437000	0.0000000	0.0000000	0.0142000	0.0122333333333	0.0953333333333	0.139966666667	22.1544444445	9.70999999999	0.403355509318
Supercontig_2.14	1580000	1590000	0.7051	0.4016	12.6835	4.4413	0.6432000	0.0000000	0.0000000	0.0204000	0.04478	0.25454	0.17984	7.35999999999	5.28466666667	0.899993775624
Supercontig_2.14	1590000	1600000	4.1258	1.0712	8.7152	3.5316	0.5839000	0.0000000	0.0000000	0.0187000	0.0113666666667	0.0485666666667	0.302433333333	260.981666667	35.59	3.17259413921
Supercontig_2.14	1600000	1603705	7.23941	1.65128	5.86451	2.0448	0.9338731	0.0000000	0.0000000	0.0161943	0.031	0.1366	0.2269	5.69333333333	4.31	-0.0270203038801
Supercontig_2.1	0	10000	0.5663	0.3163	13.9218	4.8181	0.6831000	0.0000000	0.0000000	0.0096000	0.0729666666667	0.237266666667	0.2587	29.5733333333	23.8755555555	-0.133450082353
Supercontig_2.1	10000	20000	0.6209	0.3995	17.2699	6.7329	0.7478000	0.0000000	0.0000000	0.0138000	0.01015	0.064	0.12195	17.0266666667	10.7088888889	2.6365932202
Supercontig_2.1	20000	30000	0.5736	0.3247	15.3816	4.6083	0.8463000	0.0000000	0.0000000	0.0165000	0.03078	0.22346	0.13806	11.8553333333	10.288	-0.467234166758
Supercontig_2.1	30000	40000	0.6761	0.4245	19.2814	7.7771	0.9399000	0.0000000	0.0002000	0.0123000	0.0265333333333	0.1379	0.1916	9.82666666665	6.05666666666	0.362344547598
Supercontig_2.1	40000	50000	0.4295	0.2283	23.7339	7.2925	0.7466000	0.0000000	0.0004000	0.0148000	0.046	0.1219	0.218075	11.5	20.9033333333	-0.893972528255
Supercontig_2.1	50000	60000	0.5304	0.3161	20.8047	7.1368	0.7242000	0.0000000	0.0000000	0.0144000	0.04086	0.1755	0.17824	86.6740000001	68.4200000001	0.531839776922
Supercontig_2.1	60000	70000	0.5463	0.4015	16.6052	5.692	0.8866000	0.0000000	0.0004000	0.0139000	0.01878	0.1388	0.1345	9.22933333333	9.79733333333	-0.534296604469
Supercontig_2.1	70000	80000	0.5514	0.3125	13.4468	3.9092	0.7167000	0.0000000	0.0000000	0.0161000	0.0261333333333	0.1547	0.1635	98.9783333332	47.8558333333	0.590875672959
Supercontig_2.1	80000	90000	0.5797	0.1887	11.5749	4.5735	0.7140000	0.0000000	0.0010000	0.0184000	0.0516	0.26325	0.1929	12.2675	9.58583333333	0.0639453156087
Supercontig_2.1	90000	100000	0.4528	0.3264	21.6967	8.4126	0.8462000	0.0000000	0.0004000	0.0111000	0.0145	0.1109	0.1525	73.9022222222	203.675555555	-1.29945676609
Supercontig_2.1	100000	110000	0.4212	0.2556	20.7258	8.0512	0.7042000	0.0000000	0.0002000	0.0158000	0.0139	0.12	0.124366666667	15.4816666667	10.84	-0.511601952161
Supercontig_2.1	110000	120000	0.4845	0.2903	21.1435	7.2402	0.8124000	0.0000000	0.0013000	0.0122000	0.0139	0.0889	0.1579	65.4755555557	445.98111111	-1.59497266758
Supercontig_2.1	120000	130000	0.5901	0.3471	10.6616	3.6802	0.9221000	0.0000000	0.0000000	0.0123000	0.1015	0.391733333333	0.2571	11.648	17.606	-0.97324747944
Supercontig_2.1	130000	140000	0.3314	0.357	12.7474	4.4573	0.8458000	0.0000000	0.0002000	0.0111000	0.02	0.15385	0.13015	22.8	16.1766666667	0.0622903044665
Supercontig_2.1	140000	150000	0.4998	0.306	17.9492	6.7795	0.8533000	0.0000000	0.0000000	0.0154000	0.0221666666667	0.153466666667	0.149833333333	7.72666666667	5.12388888889	0.664987824394
Supercontig_2.1	150000	160000	0.4692	0.3213	24.8541	11.3953	0.7126000	0.0000000	0.0000000	0.0109000	0.0400333333333	0.232166666667	0.178216666667	51.4211111111	34.22	0.443715671358
Supercontig_2.1	160000	170000	0.3978	0.3366	12.7243	4.6742	0.6394000	0.0000000	0.0000000	0.0162000	0.0139	0.0868	0.1605	61.3516666668	39.085	0.668717785488
Supercontig_2.1	170000	180000	0.5304	0.255	23.2764	12.004	0.9044000	0.0000000	0.0000000	0.0140000	0.017025	0.14385	0.16395	27.7041666666	25.9016666667	0.387421204077
Supercontig_2.1	180000	190000	0.5168	0.2958	21.2873	9.7796	0.9195000	0.0000000	0.0000000	0.0132000	0.0436	0.308233333333	0.135533333333	7.93833333334	3.86	0.814896252897
Supercontig_2.1	190000	200000	0.3757	0.3373	15.743	5.7831	0.9179000	0.0000000	0.0000000	0.0162000	0.011325	0.0803	0.137825	34.135	23.67	0.0606518261953
Supercontig_2.1	200000	210000	0.3621	0.2643	20.6219	9.4153	0.7821000	0.0000000	0.0002000	0.0140000	0.0087	0.0447	0.195825	34.6016666666	30.6341666667	-0.223086779059
Supercontig_2.1	210000	220000	0.3519	0.2684	13.3238	5.9202	0.8914000	0.0000000	0.0000000	0.0098000	0.0087	0.0574	0.1513	11.1433333334	5.43333333335	0.393204843157
Supercontig_2.1	220000	230000	0.4845	0.1855	16.2248	5.5033	0.7683000	0.0000000	0.0000000	0.0086000	0.01385	0.0743	0.1808	9.51133333333	4.33533333333	0.40579275725
Supercontig_2.1	230000	240000	0.3468	0.2756	9.5157	3.7068	0.4371000	0.0000000	0.0000000	0.0115000	0.0106333333333	0.0656666666667	0.141766666667	14.5933333333	11.42	-0.109495031088
Supercontig_2.1	240000	250000	0.4518	0.2856	19.1463	7.1563	0.7037000	0.0000000	0.0002000	0.0184000	0.0066	0.0372	0.1771	14.3266666667	9.89666666665	0.0249101872919
Supercontig_2.1	250000	260000	0.7632	0.357	12.855	5.8124	0.7283000	0.0484000	0.0011000	0.0159000	0.09065	0.33415	0.27205	6.26166666666	2.95	-0.842335092845
Supercontig_2.1	260000	270000	0.3659	0.2091	14.2847	7.1361	0.6481000	0.0000000	0.0000000	0.0119000	0.0083	0.05455	0.1569	12.28	8.47999999999	0.009681035557
Supercontig_2.1	270000	280000	0.4261	0.1466	9.7555	2.9938	0.7849000	0.0000000	0.0002000	0.0198000	0.00525	0.0329	0.1594	58.1433333333	149.126666667	-1.58686823297
Supercontig_2.1	280000	290000	0.548	0.2563	18.5502	5.7596	0.5629000	0.0000000	0.0000000	0.0142000	0.016075	0.091675	0.2143	7.13416666667	6.84916666667	-0.514470004916
Supercontig_2.1	290000	300000	0.4286	0.3621	17.9311	7.3874	0.6883000	0.0000000	0.0000000	0.0183000	0.0127166666667	0.0848833333333	0.1467	20.7383333333	20.8727777778	-0.540278650562
Supercontig_2.1	300000	310000	0.3978	0.2499	21.4531	9.478	0.5910000	0.0000000	0.0000000	0.0169000	0.01595	0.10265	0.14645	40.6733333333	24.8855555556	0.06303047611
Supercontig_2.1	310000	320000	0.3774	0.2775	13.8423	6.0552	0.8813000	0.0000000	0.0002000	0.0162000	0.020225	0.216575	0.144075	30.2653333333	2.904	3.81055155882
Supercontig_2.1	320000	330000	0.3825	0.2886	12.0057	7.4331	0.8471000	0.0000000	0.0000000	0.0098000	0.01725	0.10725	0.16245	77.0766666667	6.90066666667	2.38439774397
Supercontig_2.1	330000	340000	0.4676	0.3009	22.5413	10.8142	0.9461000	0.0000000	0.0000000	0.0134000	0.080125	0.2216	0.20715	38.9275	89.9825000002	-0.997571685325
Supercontig_2.1	340000	350000	0.516	0.2703	21.9497	7.0031	0.7209000	0.0000000	0.0000000	0.0187000	0.01394	0.10636	0.11456	79.4606666666	62.2	-0.0418065262575
Supercontig_2.1	350000	360000	0.4328	0.2958	16.4955	4.602	0.3612000	0.0000000	0.0014000	0.0165000	0.0349	0.2464	0.14175	17.5383333333	25.06	0.17558146571
Supercontig_2.1	360000	370000	0.4425	0.3621	13.7485	4.9493	0.4417000	0.0000000	0.0000000	0.0221000	0.0146	0.1227	0.1187	28.12	10.7766666667	0.901436297117
Supercontig_2.1	370000	380000	0.38	0.2295	21.0225	10.2126	0.7822000	0.0000000	0.0000000	0.0109000	0.0049	0.0306	0.167633333333	27.6622222222	16.9333333333	-0.282182813178
Supercontig_2.1	380000	390000	0.3315	0.2548	10.2392	4.5314	0.5844000	0.0000000	0.0000000	0.0182000	0.033475	0.144425	0.171925	51.5	35.0808333333	0.21239387507
Supercontig_2.1	390000	400000	0.4794	0.2754	19.4458	8.6473	0.6713000	0.0000000	0.0000000	0.0166000	0.0367666666667	0.220466666667	0.153033333333	15.2075	7.60083333332	-0.242648400466
Supercontig_2.1	400000	410000	0.4438	0.3162	18.9892	5.8125	0.6777000	0.0000000	0.0000000	0.0172000	0.04494	0.2944	0.11098	10.199047619	3.44238095238	1.60353265946
Supercontig_2.1	410000	420000	0.4131	0.2652	15.6391	4.6373	0.9049000	0.0000000	0.0000000	0.0131000	0.0106142857143	0.0887571428571	0.122414285714	6.66904761904	5.66571428572	0.0596974876623
Supercontig_2.1	420000	430000	0.4795	0.1887	6.4682	0.9211	0.2323000	0.0000000	0.0000000	0.0197000				0.0	0.0	0.0
Supercontig_2.1	430000	440000	0.4182	0.2499	10.2778	3.3587	0.5146000	0.0000000	0.0008000	0.0109000	0.0188	0.13335	0.1443	34.89	33.395	-0.467529333086
Supercontig_2.1	440000	450000	0.3355	0.2805	16.8638	5.6782	0.7078000	0.0000000	0.0000000	0.0108000	0.04605	0.276	0.15555	232.89	59.0449999998	1.36486309507
Supercontig_2.1	450000	460000	0.4879	0.3315	23.4633	10.109	0.7016000	0.0000000	0.0002000	0.0150000	0.010475	0.0694	0.1603	173.521666667	58.7366666666	-0.0317045998853
Supercontig_2.1	460000	470000	0.4415	0.306	20.1359	7.8605	0.7924000	0.0000000	0.0000000	0.0138000	0.01268	0.08634	0.15278	16.5127777778	8.09222222221	0.685634314221
Supercontig_2.1	470000	480000	0.4436	0.2601	20.5806	8.5267	0.9515000	0.0000000	0.0002000	0.0110000	0.060525	0.183425	0.289775	101.144166667	68.9008333332	0.00357809862545
Supercontig_2.1	480000	490000	0.3201	0.204	15.4512	6.1325	0.6755000	0.0000000	0.0002000	0.0144000	0.03195	0.224175	0.125475	20.91	15.1233333333	-0.122364424027
Supercontig_2.1	490000	500000	0.4653	0.2756	21.0492	7.5692	0.7381000	0.0000000	0.0002000	0.0130000	0.005375	0.0352	0.130775	14.9795238095	13.1771428571	0.0443858868735
Supercontig_2.1	500000	510000	0.3875	0.2785	15.2452	5.6272	0.9575000	0.0000000	0.0000000	0.0111000	0.0128333333333	0.0779	0.1666	18.5244444444	11.4477777778	0.238909608655
Supercontig_2.1	510000	520000	0.3926	0.3287	18.7537	4.8742	0.6036000	0.0000000	0.0004000	0.0135000	0.0228666666667	0.112533333333	0.197266666667	36.23	46.2433333333	-0.744096927747
Supercontig_2.1	520000	530000	0.408	0.3472	19.243	7.3339	0.6345000	0.0000000	0.0002000	0.0144000	0.00555	0.03945	0.145475	38.29	40.9866666667	-0.383122732706
Supercontig_2.1	530000	540000	0.4334	0.2799	22.191	7.5259	0.9130000	0.0000000	0.0000000	0.0165000	0.01595	0.108283333333	0.166483333333	10.4614285714	29.200952381	-0.450795613704
Supercontig_2.1	540000	550000	0.4312	0.2568	13.5227	4.4624	0.6897000	0.0000000	0.0000000	0.0162000	0.0634285714286	14.3650714286	0.160214285714	18.680952381	17.2909523809	-0.66661659682
Supercontig_2.1	550000	560000	0.3236	0.2889	20.9226	9.5732	0.8542000	0.0000000	0.0000000	0.0114000	0.00454	0.02968	0.15204	26.9283333333	16.9411111111	0.117413825872
Supercontig_2.1	560000	570000	0.3214	0.2932	12.9712	4.441	0.6924000	0.0000000	0.0000000	0.0142000	0.0192666666667	0.1301	0.148766666667	19.9	16.9044444445	-0.495757177463
Supercontig_2.1	570000	580000	0.5189	0.3494	23.5119	8.8675	0.8303000	0.0000000	0.0000000	0.0120000	0.02122	0.15702	0.1445	8.72200000001	11.1333333333	-0.120214913017
Supercontig_2.1	580000	590000	0.3604	0.2703	13.683	4.6039	0.6646000	0.0000000	0.0000000	0.0174000	0.0369666666667	0.245633333333	0.143966666667	8.36888888888	7.78	-0.207901126153
Supercontig_2.1	590000	600000	0.4212	0.306	22.5184	9.0326	0.8948000	0.0000000	0.0000000	0.0123000	0.0182666666667	0.118466666667	0.162033333333	23.81	21.3277777778	-0.159419854464
Supercontig_2.1	600000	610000	0.4413	0.3009	21.3651	9.3671	0.5823000	0.0000000	0.0002000	0.0213000	0.015675	0.0945	0.124425	88.4875	55.0675	0.144476494988
Supercontig_2.1	610000	620000	0.3542	0.3825	15.3928	6.4109	0.7617000	0.0000000	0.0000000	0.0132000	0.0264	0.19522	0.13806	41.4161904761	46.8766666667	0.675520298452
Supercontig_2.1	620000	630000	0.3162	0.3029	17.6774	8.0538	0.9429000	0.0000000	0.0000000	0.0122000	0.0059	0.0421	0.139866666667	17.1488888889	12.6533333333	-0.0486555838033
Supercontig_2.1	630000	640000	0.454	0.1867	10.3946	3.9159	0.4451000	0.0000000	0.0000000	0.0191000	0.0044	0.0185	0.2358	22.5886666666	11.1873333333	-0.258882304073
Supercontig_2.1	640000	650000	0.4182	0.1885	19.1821	8.8461	0.5274000	0.0000000	0.0004000	0.0132000	0.027975	0.23025	0.12685	20.482	13.988	0.13986945517
Supercontig_2.1	650000	660000	0.3905	0.2918	13.2299	4.7589	0.7226000	0.0000000	0.0000000	0.0156000	0.0136	0.0844666666667	0.163033333333	6.66888888889	3.30888888889	0.526345338977
Supercontig_2.1	660000	670000	0.4203	0.1978	14.2741	5.6457	0.5773000	0.0000000	0.0000000	0.0130000	0.0062	0.0755	0.0824	40.7455555555	19.6666666667	1.10403188027
Supercontig_2.1	670000	680000	0.4029	0.2039	8.3311	3.0664	0.4116000	0.0000000	0.0004000	0.0197000	0.0238	0.1452	0.16575	10.17	37.2744444444	-2.13839530431
Supercontig_2.1	680000	690000	0.4283	0.255	11.6452	3.5083	0.3669000	0.0000000	0.0000000	0.0261000	0.153	0.54485	0.2826	26.53	123.301666667	-2.74194607909
Supercontig_2.1	690000	700000	0.4435	0.189	19.9155	10.5279	0.9573000	0.0000000	0.0002000	0.0154000	0.0107	0.0529666666667	0.176066666667	13.2891666667	11.6808333333	-0.340130127808
Supercontig_2.1	700000	710000	0.4855	0.2188	17.3399	8.5322	0.4161000	0.0000000	0.0000000	0.0203000	0.02945	0.1634	0.1738	16.1544444445	7.80888888889	0.269768244136
Supercontig_2.1	710000	720000	0.3355	0.3162	15.0698	5.1299	0.7787000	0.0000000	0.0002000	0.0171000	0.0182	0.1051	0.16756	31.5772222222	21.4022222222	0.888591490609
Supercontig_2.1	720000	730000	0.3162	0.2244	15.1996	5.0691	0.7775000	0.0000000	0.0004000	0.0184000	0.021825	0.135175	0.16945	17.0466666667	9.31933333333	0.271027949096
Supercontig_2.1	730000	740000	0.5355	0.2601	16.8354	8.5917	0.6792000	0.0000000	0.0000000	0.0114000	0.0511	0.2853	0.179	17.3916666667	6.72166666666	0.08580226848
Supercontig_2.1	740000	750000	0.3826	0.2792	20.0495	8.3996	0.7628000	0.0000000	0.0000000	0.0123000	0.00995	0.0588	0.16955	34.4266666667	26.0983333333	-0.056231533343
Supercontig_2.1	750000	760000	0.3978	0.2659	13.9744	5.1705	0.8883000	0.0000000	0.0002000	0.0122000	0.171075	0.372925	0.356825	4.85333333333	3.24833333333	-0.151597780088
Supercontig_2.1	760000	770000	0.515	0.2475	12.6324	6.3959	0.7157000	0.0000000	0.0000000	0.0190000	0.0001	0.001	0.0959	23.5616666667	31.9583333334	-0.761099635937
Supercontig_2.1	770000	780000	1.5457	0.4062	10.4209	5.1103	0.5702000	0.0000000	0.0002000	0.0191000	0.0168	0.120975	0.162975	259.9825	1330.88666667	-0.866959041763
Supercontig_2.1	780000	790000	0.4403	0.2346	21.9742	7.4029	0.8228000	0.0000000	0.0000000	0.0132000	0.005175	0.07605	0.0963	194.665833333	177.99	-0.532476378519
Supercontig_2.1	790000	800000	0.4672	0.3366	16.7302	7.225	0.9532000	0.0000000	0.0000000	0.0174000	0.016	0.12298	0.12476	19.58	21.2361111111	-0.583056861769
Supercontig_2.1	800000	810000	0.3675	0.3213	9.6037	2.3945	0.7588000	0.0000000	0.0002000	0.0254000	0.0677333333333	0.2693	0.229033333333	1.22222222222	3.48	-2.95817035015
Supercontig_2.1	810000	820000	0.4897	0.3144	13.556	4.0168	0.8644000	0.0000000	0.0000000	0.0182000	0.034	0.1709	0.1928	5.80555555554	7.09555555557	-0.505483396098
Supercontig_2.1	820000	830000	0.5304	0.2415	17.873	5.2961	0.7824000	0.0000000	0.0000000	0.0203000	0.0149	0.0920666666667	0.1664	14.0344444444	5.00444444445	1.26524222828
Supercontig_2.1	830000	840000	0.4641	0.3654	27.5807	10.8614	0.8604000	0.0000000	0.0000000	0.0126000	0.01185	0.0925166666667	0.15245	26.1683333334	13.165	-0.0518786509583
Supercontig_2.1	840000	850000	0.4896	0.3078	22.4867	8.9147	0.8689000	0.0000000	0.0000000	0.0142000	0.00988	0.07112	0.1357	15.0446666667	17.0746666667	-0.939849345706
Supercontig_2.1	850000	860000	0.3825	0.3009	14.9941	5.59	0.7740000	0.0000000	0.0000000	0.0281000	0.0639666666667	0.175	0.267133333333	7.4575	3.88333333333	0.682196921461
Supercontig_2.1	860000	870000	0.5304	0.2142	21.0837	11.2452	0.8662000	0.0000000	0.0000000	0.0160000	0.0071	0.0500833333333	0.145666666667	28.1566666667	27.1522222222	-0.271515063575
Supercontig_2.1	870000	880000	0.4284	0.2754	22.3409	9.912	0.7701000	0.0000000	0.0000000	0.0228000	0.0179	0.1237	0.12936	25.6961111111	39.1744444444	-0.66105553764
Supercontig_2.1	880000	890000	0.5153	0.3775	10.3472	4.127	0.7408000	0.0000000	0.0000000	0.0214000	0.0239	0.1257	0.1854	4.81266666666	4.38466666667	-0.186993670637
Supercontig_2.1	890000	900000	0.4845	0.2703	21.2305	10.3946	0.8298000	0.0000000	0.0000000	0.0146000	0.0365333333333	0.1531	0.184933333333	59.0822222222	70.24	-0.469876649107
Supercontig_2.1	900000	910000	0.459	0.2856	13.3833	4.4944	0.6362000	0.0000000	0.0000000	0.0151000	0.0141666666667	0.0970333333333	0.165466666667	10.7775	6.12250000001	0.751398991887
Supercontig_2.1	910000	920000	0.4182	0.2397	21.5928	9.4665	0.7840000	0.0000000	0.0000000	0.0200000	0.0143	0.122475	0.12825	113.176666667	11.1908333333	1.60231053009
Supercontig_2.1	920000	930000	0.43	0.2652	24.1884	10.3623	0.8920000	0.0000000	0.0002000	0.0171000	0.01412	0.08766	0.15874	12.8672222222	14.7561111111	0.0117767844101
Supercontig_2.1	930000	940000	0.4574	0.3168	23.1617	13.044	0.6351000	0.0000000	0.0000000	0.0182000	0.01286	0.08898	0.14114	67.2520000001	47.9686666667	-0.0116673603202
Supercontig_2.1	940000	950000	0.4947	0.2646	19.2304	7.3199	0.8914000	0.0000000	0.0000000	0.0180000	0.01588	0.14434	0.10952	19.998	15.5233333334	-0.0779269803092
Supercontig_2.1	950000	960000	0.4029	0.3348	11.5282	3.0734	0.3105000	0.0000000	0.0000000	0.0277000	0.0328	0.2433	0.1349	0.838333333335	1.21	-0.444433622004
Supercontig_2.1	960000	970000	0.4998	0.2774	13.4914	4.7818	0.4101000	0.0000000	0.0000000	0.0254000	0.0295	0.22895	0.10985	16.0966666667	16.1077777778	0.0072206448
Supercontig_2.1	970000	980000	0.4997	0.328	18.1741	7.4017	0.6383000	0.0000000	0.0000000	0.0259000	0.0057	0.0416	0.1407	132.806666667	99.1661111111	-0.174876207942
Supercontig_2.1	980000	990000	0.3269	0.3044	10.7841	3.8737	0.7073000	0.0000000	0.0002000	0.0118000				3.15266666667	3.47200000001	-1.29555421849
Supercontig_2.1	990000	1000000	0.3208	0.2805	10.6583	2.5065	0.5304000	0.0000000	0.0000000	0.0347000	0.0268	0.18	0.15695	3.30055555556	7.495	-0.750119011471
Supercontig_2.1	1000000	1010000	0.4132	0.3084	11.8111	3.0935	0.4100000	0.0000000	0.0016000	0.0265000	0.151433333333	0.512666666667	0.217333333333	45.9758333333	63.8341666666	-0.515861897531
Supercontig_2.1	1010000	1020000	0.3745	0.4108	16.9836	7.3292	0.9715000	0.0000000	0.0000000	0.0119000	0.0382666666667	0.180533333333	0.187133333333	20.51	17.1055555556	-0.0646526257803
Supercontig_2.1	1020000	1030000	0.4389	0.199	11.5992	2.8605	0.2319000	0.0000000	0.0000000	0.0177000	0.1201	0.834	0.144	0.763333333335	0.515	0.053537027204
Supercontig_2.1	1030000	1040000	0.3851	0.4335	12.6363	4.1575	0.7628000	0.0000000	0.0000000	0.0198000	0.01735	0.1156	0.1536	9.80500000001	8.63833333333	-0.163159067612
Supercontig_2.1	1040000	1050000	0.4181	0.2754	20.1943	7.426	0.7639000	0.0000000	0.0000000	0.0134000	0.0167666666667	0.1091	0.153533333333	5.22222222221	5.77777777778	-0.876591662195
Supercontig_2.1	1050000	1060000	0.408	0.3367	15.0496	4.2773	0.7285000	0.0000000	0.0000000	0.0126000	0.0281	0.1461	0.1872	22.6866666667	11.0033333333	0.287921895158
Supercontig_2.1	1060000	1070000	0.459	0.3097	25.6061	8.6948	0.9067000	0.0000000	0.0000000	0.0152000	0.01775	0.11165	0.1533	15.6804761905	17.0233333333	-0.466633507383
Supercontig_2.1	1070000	1080000	0.4388	0.2473	23.9948	8.6425	0.6785000	0.0000000	0.0000000	0.0127000	0.05355	0.33745	0.167625	24.4883333333	21.115	0.204854472598
Supercontig_2.1	1080000	1090000	0.3718	0.3456	10.0135	3.5145	0.9895000	0.0000000	0.0000000	0.0142000						
Supercontig_2.1	1090000	1100000	0.3573	0.3213	9.1828	4.1096	0.9665000	0.0000000	0.0002000	0.0158000				11.3133333333	13.61	-0.991536655759
Supercontig_2.1	1100000	1110000	0.3928	0.2346	14.2231	4.9316	0.8173000	0.0000000	0.0000000	0.0139000	0.0316	0.1988	0.1605	20.0511111111	13.2388888889	0.0382760879782
